month,year,survey,depth,num_cpue,accepted_name,latitude,longitude
7,2019,SCS,95.1,430,Osmerus mordax,44.9965,-66.4135
7,2019,SCS,100.58,32,Osmerus mordax,44.999,-66.058667
7,2019,SCS,71.32,60,Osmerus mordax,45.0955,-66.0735
7,2019,SCS,76.81,2,Osmerus mordax,45.074833,-65.834333
7,2018,SCS,47.55,2,Osmerus mordax,45.341167,-65.383667
7,2016,SCS,100.58,2,Osmerus mordax,46.563833,-60.2475
7,2020,SCS,102.41,4,Mallotus villosus,43.7655,-59.299333
7,2017,SCS,69.49,8,Mallotus villosus,44.96,-66.825333
7,2017,SCS,73.15,4,Mallotus villosus,44.9865,-66.476
7,2018,SCS,100.58,2,Mallotus villosus,44.905,-66.727
7,2016,SCS,121.62,2,Mallotus villosus,45.631,-60.067333
7,2017,SCS,118.87,4,Mallotus villosus,46.421,-59.4405
7,2017,SCS,107.9,44,Mallotus villosus,46.542833,-60.265667
7,2017,SCS,237.74,26,Mallotus villosus,46.751167,-59.6875
7,2017,SCS,64.01,18,Mallotus villosus,46.634,-59.660167
7,2017,SCS,177.39,4,Mallotus villosus,46.651667,-59.559333
8,2020,SCS,102.41,177.8571429,Mallotus villosus,46.5705,-60.2595
7,2017,SCS,151.79,2,Mallotus villosus,46.428,-59.254667
7,2017,SCS,148.13,2,Mallotus villosus,46.3365,-59.131833
7,2017,SCS,122.53,2,Mallotus villosus,45.7795,-58.1965
7,2017,SCS,177.39,2,Mallotus villosus,44.908167,-58.352
8,2019,SCS,102.41,2,Mallotus villosus,46.383,-59.625
8,2019,SCS,104.24,4,Mallotus villosus,46.664,-59.656333
8,2016,SCS,53.04,208,Mallotus villosus,43.747167,-59.888
6,2017,SCS,205.74,2,Scomber scombrus,43.414833,-63.271833
7,2019,SCS,195.68,4,Scomber scombrus,43.984,-63.4425
6,2017,SCS,164.59,6,Scomber scombrus,43.341333,-63.5165
7,2019,SCS,177.39,14,Scomber scombrus,43.960333,-63.781833
7,2018,SCS,137.16,2.142857143,Scomber scombrus,44.161667,-63.471667
7,2019,SCS,128.02,2,Scomber scombrus,44.135167,-63.854
7,2018,SCS,165.51,40.64516129,Scomber scombrus,44.0045,-63.187833
6,2016,SCS,166.42,4.615384615,Scomber scombrus,44.2335,-63.159667
7,2019,SCS,188.37,12,Scomber scombrus,43.835,-64.026333
7,2020,SCS,134.42,8,Scomber scombrus,43.393333,-63.102
7,2018,SCS,131.67,76,Scomber scombrus,43.840833,-63.330833
6,2017,SCS,153.62,8,Scomber scombrus,43.306667,-63.243167
7,2019,SCS,177.39,2,Scomber scombrus,43.7105,-64.270333
7,2018,SCS,203,21.81818182,Scomber scombrus,43.963833,-63.4745
6,2017,SCS,135.33,14,Scomber scombrus,43.191833,-63.170167
7,2019,SCS,188.37,2,Scomber scombrus,43.422333,-64.315
7,2018,SCS,133.5,3.870967742,Scomber scombrus,44.02,-64.036833
7,2019,SCS,155.45,2,Scomber scombrus,43.429667,-64.390833
7,2018,SCS,213.06,10,Scomber scombrus,43.628833,-63.996333
7,2018,SCS,219.46,12,Scomber scombrus,43.670167,-63.623333
6,2016,SCS,120.7,6,Scomber scombrus,43.526167,-64.036833
7,2018,SCS,104.24,2,Scomber scombrus,43.709667,-63.270833
7,2018,SCS,218.54,142,Scomber scombrus,43.546167,-63.224
7,2018,SCS,181.97,1122,Scomber scombrus,43.374667,-63.2235
7,2016,SCS,170.08,4,Scomber scombrus,43.632,-64.345833
7,2017,SCS,164.59,4,Scomber scombrus,43.789667,-64.252833
7,2018,SCS,137.16,4,Scomber scombrus,43.39,-63.114333
7,2016,SCS,145.39,6,Scomber scombrus,43.665667,-64.528
7,2018,SCS,168.25,54,Scomber scombrus,43.322667,-63.291333
7,2016,SCS,83.21,2,Scomber scombrus,43.3435,-64.8455
7,2020,SCS,154.53,6.206896552,Scomber scombrus,44.419833,-62.681
7,2016,SCS,104.24,4.137931034,Scomber scombrus,43.122167,-65.299167
7,2016,SCS,128.02,2,Scomber scombrus,42.8145,-65.557833
7,2018,SCS,134.42,6,Scomber scombrus,43.218333,-64.387
7,2018,SCS,173.74,18,Scomber scombrus,43.558667,-64.078167
7,2018,SCS,168.25,10,Scomber scombrus,43.6505,-64.350667
7,2017,SCS,160.93,26,Scomber scombrus,42.922333,-65.185
7,2017,SCS,155.45,4,Scomber scombrus,43.173667,-65.176667
7,2017,SCS,122.53,32,Scomber scombrus,43.386,-66.6615
7,2017,SCS,120.7,4,Scomber scombrus,43.578167,-66.6325
7,2017,SCS,91.44,42,Scomber scombrus,44.034,-66.828167
7,2017,SCS,89.61,1750,Scomber scombrus,43.991333,-66.552
7,2017,SCS,62.18,2658.461538,Scomber scombrus,44.165833,-66.356833
7,2017,SCS,137.16,64,Scomber scombrus,44.193833,-66.684167
7,2017,SCS,62.18,480,Scomber scombrus,44.286833,-66.4835
7,2016,SCS,82.3,2,Scomber scombrus,42.017,-66.427333
7,2017,SCS,195.68,8.571428571,Scomber scombrus,44.5245,-66.534
7,2018,SCS,70.41,34,Scomber scombrus,42.742167,-66.051
7,2017,SCS,78.64,12,Scomber scombrus,44.7295,-65.912667
7,2017,SCS,104.24,2,Scomber scombrus,44.864167,-65.846167
7,2017,SCS,69.49,2,Scomber scombrus,44.926167,-65.471833
7,2020,SCS,170.08,2,Scomber scombrus,43.8815,-64.113667
7,2016,SCS,74.07,5.217391304,Scomber scombrus,43.9845,-66.435167
7,2018,SCS,151.79,2.307692308,Scomber scombrus,43.122333,-67.352167
7,2020,SCS,142.65,2,Scomber scombrus,43.361,-64.473
7,2016,SCS,181.05,2,Scomber scombrus,44.231,-66.758833
7,2020,SCS,149.05,4,Scomber scombrus,43.2875,-64.326167
7,2017,SCS,82.3,1.935483871,Scomber scombrus,45.055,-65.681
7,2017,SCS,100.58,2,Scomber scombrus,45.003667,-65.8555
7,2017,SCS,89.61,52.5,Scomber scombrus,45.0985,-65.851167
7,2018,SCS,106.98,10,Scomber scombrus,44.4265,-66.839333
7,2017,SCS,126.19,4,Scomber scombrus,44.735667,-66.219
7,2017,SCS,96.93,2729.032258,Scomber scombrus,44.393333,-66.739833
7,2017,SCS,148.13,8,Scomber scombrus,44.096667,-67.281833
7,2019,SCS,100.58,2,Scomber scombrus,44.999,-66.058667
7,2019,SCS,71.32,4,Scomber scombrus,45.0955,-66.0735
7,2019,SCS,74.07,14,Scomber scombrus,45.148833,-65.483833
7,2017,SCS,171.91,2,Scomber scombrus,43.105333,-66.9195
7,2019,SCS,53.04,2,Scomber scombrus,45.211,-65.347
7,2018,SCS,78.64,4.285714286,Scomber scombrus,45.099667,-65.806
7,2019,SCS,60.35,2,Scomber scombrus,45.278667,-65.109
7,2017,SCS,252.37,4,Scomber scombrus,42.863333,-67.162
7,2017,SCS,210.31,2,Scomber scombrus,42.82,-67.332833
7,2019,SCS,71.32,4,Scomber scombrus,45.050833,-65.530333
7,2019,SCS,76.81,52,Scomber scombrus,44.840333,-65.729167
7,2019,SCS,89.61,28,Scomber scombrus,44.8465,-65.775
7,2019,SCS,85.95,4,Scomber scombrus,44.913,-65.792333
7,2018,SCS,104.24,2,Scomber scombrus,44.706333,-66.016667
7,2020,SCS,55.78,2,Scomber scombrus,43.818167,-66.332167
7,2020,SCS,117.96,6,Scomber scombrus,43.908,-66.813
7,2018,SCS,69.49,9,Scomber scombrus,43.986333,-66.407333
7,2020,SCS,175.56,2,Scomber scombrus,44.1675,-66.869167
7,2019,SCS,87.78,42,Scomber scombrus,44.158833,-66.545167
7,2019,SCS,84.12,21.42857143,Scomber scombrus,44.105833,-66.413
7,2018,SCS,163.68,2,Scomber scombrus,42.776167,-66.986333
7,2019,SCS,104.24,1162,Scomber scombrus,43.9245,-66.802167
7,2019,SCS,157.28,32,Scomber scombrus,43.691,-66.908333
7,2019,SCS,166.42,3,Scomber scombrus,42.712833,-66.794833
7,2020,SCS,89.61,24,Scomber scombrus,45.018333,-65.692833
7,2017,SCS,78.64,2,Scomber scombrus,41.886167,-66.5225
7,2017,SCS,69.49,10.34482759,Scomber scombrus,41.789833,-66.658333
7,2019,SCS,102.41,12,Scomber scombrus,42.354333,-65.690667
7,2020,SCS,60.35,4,Scomber scombrus,45.281667,-65.278833
7,2020,SCS,128.02,4,Scomber scombrus,44.3625,-66.9595
7,2020,SCS,168.25,2,Scomber scombrus,43.743,-67.243333
7,2017,SCS,161.85,12,Scomber scombrus,42.629167,-66.579
7,2017,SCS,67.67,39,Scomber scombrus,42.755167,-66.111167
7,2017,SCS,78.64,6,Scomber scombrus,42.7415,-66.0045
7,2017,SCS,89.61,4,Scomber scombrus,42.613,-65.731167
7,2020,SCS,75.9,2.068965517,Scomber scombrus,41.996167,-66.726833
7,2019,SCS,159.11,4.137931034,Scomber scombrus,44.235167,-63.157333
7,2019,SCS,184.71,20,Scomber scombrus,44.190833,-63.009167
7,2019,SCS,215.8,6,Scomber scombrus,44.137167,-62.901167
7,2016,SCS,52.12,3,Scomber scombrus,45.989833,-59.661167
7,2019,SCS,256.03,10.71428571,Scomber scombrus,43.973333,-62.805
7,2019,SCS,118.87,12,Scomber scombrus,43.907,-63.156
7,2020,SCS,124.36,86,Scomber scombrus,41.9195,-65.860333
7,2019,SCS,248.72,2,Scomber scombrus,43.7215,-63.780667
7,2020,SCS,197.51,48,Scomber scombrus,42.024,-65.877833
7,2019,SCS,118.87,376,Scomber scombrus,43.592333,-62.7455
7,2020,SCS,230.43,10,Scomber scombrus,42.231833,-65.895
7,2019,SCS,109.73,16,Scomber scombrus,43.706333,-62.471
7,2019,SCS,120.7,10,Scomber scombrus,43.705333,-62.278667
7,2019,SCS,98.76,8,Scomber scombrus,43.601833,-62.329667
7,2017,SCS,148.13,4,Scomber scombrus,44.407667,-62.6615
7,2017,SCS,153.62,24,Scomber scombrus,44.574,-61.799167
7,2020,SCS,174.65,4,Scomber scombrus,43.3855,-63.5505
7,2020,SCS,183.79,10,Scomber scombrus,43.857167,-63.433
7,2019,SCS,80.47,2,Scomber scombrus,43.312167,-61.647333
7,2019,SCS,49.38,14,Scomber scombrus,43.775333,-61.515167
7,2017,SCS,78.64,2.857142857,Scomber scombrus,46.443333,-60.166333
7,2019,SCS,31.09,8,Scomber scombrus,43.918333,-59.615667
7,2019,SCS,197.51,4,Scomber scombrus,43.648833,-59.553167
8,2020,SCS,167.34,24,Scomber scombrus,47.008667,-60.113
7,2017,SCS,352.96,4,Scomber scombrus,46.485333,-59.086833
7,2016,SCS,59.44,2,Scomber scombrus,44.097333,-60.266667
7,2019,SCS,89.61,2,Scomber scombrus,44.3575,-61.192667
7,2019,SCS,100.58,68,Scomber scombrus,44.453333,-61.185667
7,2019,SCS,170.08,24,Scomber scombrus,44.367167,-61.437667
7,2019,SCS,168.25,5.806451613,Scomber scombrus,44.376,-61.913333
8,2016,SCS,224.94,2,Scomber scombrus,43.621,-63.8615
7,2019,SCS,120.7,12,Scomber scombrus,44.551833,-62.6125
8,2019,SCS,149.96,2,Scomber scombrus,44.467667,-62.479167
8,2019,SCS,148.13,6,Scomber scombrus,44.560333,-62.197
8,2019,SCS,155.45,36,Scomber scombrus,44.609667,-61.663
8,2019,SCS,149.96,20,Scomber scombrus,44.589667,-61.5105
7,2017,SCS,177.39,20.68965517,Scomber scombrus,44.156833,-63.117667
8,2019,SCS,57.61,2,Scomber scombrus,44.621667,-60.778
8,2017,SCS,138.99,2,Scomber scombrus,44.180333,-62.388
8,2016,SCS,85.95,2,Scomber scombrus,42.579167,-65.619333
8,2017,SCS,153.62,2,Scomber scombrus,44.112667,-61.691833
8,2017,SCS,133.5,56,Scomber scombrus,44.361333,-61.391333
8,2017,SCS,60.35,2,Scomber scombrus,44.22,-61.0475
8,2017,SCS,25.6,2,Scomber scombrus,44.1625,-60.857167
8,2016,SCS,114.3,2,Scomber scombrus,42.851333,-64.337
8,2019,SCS,58.52,2,Scomber scombrus,46.494,-59.936333
8,2019,SCS,64.01,6,Scomber scombrus,46.9315,-60.353167
8,2019,SCS,164.59,4.285714286,Scomber scombrus,47.022167,-60.147333
8,2016,SCS,136.25,4,Scomber scombrus,44.177667,-62.434667
8,2019,SCS,455.37,2,Scomber scombrus,47.132667,-59.5705
8,2019,SCS,321.87,2,Scomber scombrus,46.602833,-59.298667
8,2016,SCS,37.49,2,Scomber scombrus,43.992833,-60.863
8,2017,SCS,119.79,2,Scomber scombrus,43.974667,-62.5205
8,2016,SCS,399.59,2.142857143,Scomber scombrus,44.135833,-58.289
8,2017,SCS,248.72,2.068965517,Xiphias gladius,44.253167,-59.095667
8,2016,SCS,93.27,2,Selar crumenophthalmus,43.228667,-62.3845
7,2020,SCS,113.39,2,Boreogadus saida,45.224167,-60.477333
7,2019,SCS,270.66,2,Urophycis regia,42.577167,-67.401167
8,2017,SCS,131.67,2,Urophycis regia,42.991333,-62.327833
8,2019,SCS,179.22,2,Urophycis regia,43.986167,-58.643667
7,2020,SCS,263.35,22,Phycis chesteri,44.173667,-59.315167
7,2019,SCS,362.1,2,Phycis chesteri,42.409667,-67.050833
7,2019,SCS,270.66,2,Phycis chesteri,42.577167,-67.401167
7,2016,SCS,274.32,12,Phycis chesteri,42.298333,-66.676833
7,2016,SCS,288.04,8,Phycis chesteri,42.3015,-66.842667
7,2016,SCS,335.58,2,Phycis chesteri,42.485333,-67.179
7,2017,SCS,321.87,4,Phycis chesteri,42.342167,-67.081
7,2019,SCS,415.14,4.8,Phycis chesteri,42.5315,-64.521833
7,2019,SCS,336.5,3,Phycis chesteri,42.692,-64.245333
7,2017,SCS,541.32,9.6,Phycis chesteri,42.6825,-64.165167
7,2016,SCS,277.06,2.068965517,Phycis chesteri,47.0495,-59.992833
7,2017,SCS,435.25,9,Phycis chesteri,42.783667,-63.5655
7,2020,SCS,313.64,4.8,Phycis chesteri,42.695833,-64.228333
7,2019,SCS,287.12,6,Phycis chesteri,42.827833,-62.815833
7,2019,SCS,424.28,4.8,Phycis chesteri,42.810333,-62.6025
7,2016,SCS,331.01,10,Phycis chesteri,46.730333,-59.534667
7,2016,SCS,435.25,10,Phycis chesteri,47.0285,-59.419167
7,2016,SCS,390.45,10,Phycis chesteri,46.627667,-59.131167
7,2016,SCS,214.88,4,Phycis chesteri,46.394,-59.137833
7,2019,SCS,565.1,8,Phycis chesteri,42.910667,-62.0905
7,2016,SCS,352.96,10,Phycis chesteri,46.098667,-58.428833
7,2016,SCS,291.69,30,Phycis chesteri,45.989333,-58.399167
7,2019,SCS,102.41,2,Phycis chesteri,43.46,-62.057833
7,2016,SCS,331.01,4,Phycis chesteri,45.605,-58.488333
7,2019,SCS,588.87,4.444444444,Phycis chesteri,43.196333,-60.9895
7,2016,SCS,445.31,6,Phycis chesteri,45.593333,-57.686167
7,2016,SCS,446.23,10,Phycis chesteri,45.452333,-57.491333
7,2016,SCS,331.01,4,Phycis chesteri,45.224,-57.6035
7,2016,SCS,247.8,14,Phycis chesteri,44.793833,-57.327833
7,2017,SCS,332.84,6,Phycis chesteri,47.078833,-59.983333
8,2020,SCS,456.29,4,Phycis chesteri,47.177167,-59.3965
7,2017,SCS,446.23,8,Phycis chesteri,47.150667,-59.278667
7,2019,SCS,268.83,7.2,Phycis chesteri,44.144333,-59.335333
8,2020,SCS,307.24,14,Phycis chesteri,47.0155,-59.9195
7,2017,SCS,413.31,10,Phycis chesteri,46.875,-59.529
7,2017,SCS,352.96,2,Phycis chesteri,46.485333,-59.086833
8,2020,SCS,371.25,2,Phycis chesteri,46.484167,-58.987667
8,2020,SCS,376.73,4,Phycis chesteri,46.4615,-58.884
8,2020,SCS,422.45,14,Phycis chesteri,46.4285,-58.5095
8,2020,SCS,248.72,34,Phycis chesteri,46.0375,-58.577
7,2017,SCS,449.88,10,Phycis chesteri,45.8035,-57.822667
7,2017,SCS,281.64,2.608695652,Phycis chesteri,45.650833,-58.001
8,2020,SCS,287.12,24,Phycis chesteri,45.760333,-58.0585
7,2017,SCS,299.92,36,Phycis chesteri,45.2995,-57.691333
8,2020,SCS,214.88,16,Phycis chesteri,45.883333,-58.260667
8,2020,SCS,405.99,24,Phycis chesteri,45.189,-57.506833
8,2020,SCS,405.99,6,Phycis chesteri,45.055667,-57.407833
7,2017,SCS,177.39,2,Phycis chesteri,44.908167,-58.352
8,2020,SCS,249.63,4,Phycis chesteri,44.0585,-58.9635
8,2016,SCS,584.3,2,Phycis chesteri,42.7305,-63.918667
8,2016,SCS,462.69,18,Phycis chesteri,42.779833,-63.7435
8,2017,SCS,248.72,2.068965517,Phycis chesteri,44.253167,-59.095667
8,2016,SCS,327.36,60,Phycis chesteri,42.803167,-63.158167
8,2016,SCS,273.41,6,Phycis chesteri,42.938667,-62.2535
8,2016,SCS,400.51,14,Phycis chesteri,42.9435,-61.873833
8,2019,SCS,486.46,32,Phycis chesteri,47.425,-59.674
8,2019,SCS,455.37,28,Phycis chesteri,47.132667,-59.5705
8,2019,SCS,438.91,14,Phycis chesteri,46.976167,-58.988333
8,2019,SCS,329.18,6,Phycis chesteri,46.822667,-59.6755
8,2019,SCS,321.87,4,Phycis chesteri,46.602833,-59.298667
8,2019,SCS,325.53,4,Phycis chesteri,46.4075,-58.992167
8,2019,SCS,418.8,14,Phycis chesteri,46.405167,-58.535667
8,2019,SCS,363.93,4,Phycis chesteri,46.116,-58.420667
8,2019,SCS,261.52,2,Phycis chesteri,46.038167,-58.5485
8,2019,SCS,371.25,2,Phycis chesteri,45.976167,-58.289667
8,2019,SCS,449.88,33.10344828,Phycis chesteri,45.848333,-57.920667
8,2016,SCS,226.77,10,Phycis chesteri,43.5675,-60.034167
8,2016,SCS,470,24,Phycis chesteri,43.5355,-59.974
8,2016,SCS,460.86,20,Phycis chesteri,43.660333,-59.168
8,2017,SCS,406.91,109.0909091,Phycis chesteri,43.329833,-60.681333
8,2019,SCS,442.57,16,Phycis chesteri,44.996667,-57.305
8,2019,SCS,301.75,8.275862069,Phycis chesteri,44.9005,-57.3685
8,2016,SCS,301.75,22.85714286,Phycis chesteri,44.138667,-59.222
8,2017,SCS,411.48,38,Phycis chesteri,42.961167,-61.7435
8,2017,SCS,232.26,4,Phycis chesteri,42.965,-62.11
8,2016,SCS,399.59,6.428571429,Phycis chesteri,44.135833,-58.289
8,2016,SCS,463.6,2.857142857,Phycis chesteri,44.241,-57.908167
8,2017,SCS,908,4,Phycis chesteri,42.845,-61.986667
8,2016,SCS,416.05,8,Phycis chesteri,44.822,-57.1555
8,2017,SCS,908,2,Antimora rostrata,42.845,-61.986667
8,2017,SCS,1355.14,2,Antimora rostrata,42.662167,-62.368333
8,2017,SCS,1199.69,4,Antimora rostrata,42.723,-62.7815
8,2017,SCS,1298.45,2.068965517,Antimora rostrata,42.705833,-63.030833
8,2017,SCS,1066.19,4,Antimora rostrata,42.649167,-63.506667
8,2017,SCS,1317.65,8.275862069,Antimora rostrata,42.547667,-63.879167
8,2017,SCS,861.36,31.03448276,Antimora rostrata,42.686333,-63.866167
7,2019,SCS,195.68,2,Enchelyopus cimbrius,43.984,-63.4425
7,2018,SCS,137.16,2.142857143,Enchelyopus cimbrius,44.161667,-63.471667
7,2020,SCS,230.43,2,Enchelyopus cimbrius,43.565333,-63.150333
7,2017,SCS,219.46,2,Enchelyopus cimbrius,43.759667,-63.928667
7,2018,SCS,133.5,2,Enchelyopus cimbrius,43.658333,-64.6585
7,2019,SCS,224.94,2,Enchelyopus cimbrius,42.241,-66.956333
7,2017,SCS,69.49,8,Enchelyopus cimbrius,44.96,-66.825333
7,2017,SCS,73.15,12,Enchelyopus cimbrius,44.9865,-66.476
7,2017,SCS,42.06,2,Enchelyopus cimbrius,45.073167,-66.3755
7,2019,SCS,235.92,2,Enchelyopus cimbrius,42.906667,-67.4835
7,2019,SCS,215.8,2,Enchelyopus cimbrius,43.005667,-67.2195
7,2020,SCS,167.34,2,Enchelyopus cimbrius,44.160833,-63.283167
7,2019,SCS,210.31,4,Enchelyopus cimbrius,43.400833,-67.375667
7,2018,SCS,217.63,2,Enchelyopus cimbrius,43.515833,-67.4845
7,2016,SCS,81.38,6,Enchelyopus cimbrius,44.735167,-66.669833
7,2018,SCS,163.68,4,Enchelyopus cimbrius,44.154,-66.945333
7,2016,SCS,60.35,14,Enchelyopus cimbrius,45.050333,-66.342
7,2016,SCS,63.09,2,Enchelyopus cimbrius,45.111,-66.160833
7,2016,SCS,78.64,10,Enchelyopus cimbrius,45.096333,-66.037667
7,2018,SCS,100.58,4,Enchelyopus cimbrius,44.905,-66.727
7,2018,SCS,46.63,2,Enchelyopus cimbrius,45.015167,-66.608833
7,2018,SCS,71.32,6,Enchelyopus cimbrius,45.116,-66.071167
7,2016,SCS,194.77,4,Enchelyopus cimbrius,44.584833,-66.413667
7,2016,SCS,192.02,4.137931034,Enchelyopus cimbrius,44.467833,-66.4585
7,2019,SCS,107.9,4,Enchelyopus cimbrius,44.467833,-66.1875
7,2017,SCS,290.78,2,Enchelyopus cimbrius,42.603333,-66.9875
7,2019,SCS,190.2,4,Enchelyopus cimbrius,44.3995,-66.486167
7,2020,SCS,88.7,6,Enchelyopus cimbrius,44.918833,-66.5125
7,2020,SCS,102.41,2,Enchelyopus cimbrius,44.923,-66.461833
7,2020,SCS,59.44,8,Enchelyopus cimbrius,45.204833,-65.821333
7,2020,SCS,66.75,6,Enchelyopus cimbrius,45.035167,-66.382667
7,2020,SCS,225.86,2,Enchelyopus cimbrius,43.547,-67.319833
7,2016,SCS,156.36,2,Enchelyopus cimbrius,44.577833,-61.652667
7,2016,SCS,175.56,4,Enchelyopus cimbrius,45.0305,-60.893
7,2016,SCS,162.76,8,Enchelyopus cimbrius,45.319,-60.349833
7,2016,SCS,121.62,10,Enchelyopus cimbrius,45.631,-60.067333
7,2016,SCS,138.07,4,Enchelyopus cimbrius,45.631667,-59.456667
7,2016,SCS,277.06,2.068965517,Enchelyopus cimbrius,47.0495,-59.992833
7,2020,SCS,174.65,2,Enchelyopus cimbrius,43.3855,-63.5505
7,2016,SCS,390.45,4,Enchelyopus cimbrius,46.627667,-59.131167
7,2017,SCS,146.3,2,Enchelyopus cimbrius,45.056167,-61.083
7,2017,SCS,140.82,2.857142857,Enchelyopus cimbrius,45.2675,-60.6195
7,2017,SCS,197.51,12,Enchelyopus cimbrius,44.859833,-59.995333
7,2017,SCS,246.89,6,Enchelyopus cimbrius,44.749667,-59.938
7,2016,SCS,331.01,2,Enchelyopus cimbrius,45.605,-58.488333
7,2017,SCS,127.1,2.068965517,Enchelyopus cimbrius,45.061,-59.7675
7,2020,SCS,238.66,6,Enchelyopus cimbrius,44.840667,-60.935167
7,2020,SCS,174.65,2,Enchelyopus cimbrius,44.933167,-61.1865
7,2017,SCS,144.48,2,Enchelyopus cimbrius,45.4285,-58.725167
7,2016,SCS,331.01,2,Enchelyopus cimbrius,45.224,-57.6035
7,2019,SCS,177.39,2,Enchelyopus cimbrius,43.445667,-60.2445
7,2020,SCS,146.3,8,Enchelyopus cimbrius,45.335833,-59.855833
7,2017,SCS,118.87,2,Enchelyopus cimbrius,46.421,-59.4405
8,2020,SCS,109.73,26,Enchelyopus cimbrius,45.726667,-59.947333
8,2020,SCS,132.59,16,Enchelyopus cimbrius,45.708,-59.586333
7,2017,SCS,332.84,4,Enchelyopus cimbrius,47.078833,-59.983333
8,2020,SCS,307.24,4,Enchelyopus cimbrius,47.0155,-59.9195
8,2020,SCS,167.34,2,Enchelyopus cimbrius,47.008667,-60.113
7,2016,SCS,241.4,28,Enchelyopus cimbrius,44.8815,-59.372333
7,2017,SCS,148.13,4,Enchelyopus cimbrius,46.3365,-59.131833
7,2016,SCS,222.2,2,Enchelyopus cimbrius,44.285167,-59.147833
8,2020,SCS,210.31,4,Enchelyopus cimbrius,45.8205,-58.954333
7,2017,SCS,449.88,2,Enchelyopus cimbrius,45.8035,-57.822667
7,2019,SCS,153.62,2,Enchelyopus cimbrius,44.3085,-60.568833
8,2020,SCS,243.23,2,Enchelyopus cimbrius,45.902667,-58.669
8,2020,SCS,287.12,2,Enchelyopus cimbrius,45.760333,-58.0585
8,2020,SCS,373.99,14,Enchelyopus cimbrius,45.655,-58.515667
7,2019,SCS,168.25,1.935483871,Enchelyopus cimbrius,44.376,-61.913333
7,2017,SCS,137.16,2,Enchelyopus cimbrius,45.060667,-58.422
7,2017,SCS,177.39,2,Enchelyopus cimbrius,44.908167,-58.352
8,2019,SCS,149.96,2,Enchelyopus cimbrius,44.589667,-61.5105
8,2019,SCS,237.74,56,Enchelyopus cimbrius,44.852833,-60.567167
8,2019,SCS,215.8,26,Enchelyopus cimbrius,44.885333,-60.961833
8,2019,SCS,155.45,18,Enchelyopus cimbrius,45.0055,-60.81
8,2019,SCS,170.08,12,Enchelyopus cimbrius,45.3425,-60.325
8,2017,SCS,208.48,2,Enchelyopus cimbrius,44.347,-59.4445
8,2019,SCS,201.17,2.142857143,Enchelyopus cimbrius,45.784167,-59.023833
8,2019,SCS,129.84,4,Enchelyopus cimbrius,45.907167,-59.053833
8,2019,SCS,455.37,2,Enchelyopus cimbrius,47.132667,-59.5705
8,2019,SCS,329.18,2.068965517,Enchelyopus cimbrius,45.873,-58.181167
8,2019,SCS,193.85,4,Enchelyopus cimbrius,44.8335,-58.393167
7,2020,SCS,255.12,4,Gaidropsarus ensis,43.722667,-63.756333
8,2019,SCS,261.52,4,Gaidropsarus argentatus,45.646333,-58.545333
8,2019,SCS,438.91,2,Gaidropsarus argentatus,46.976167,-58.988333
8,2019,SCS,64.01,3,Gadus macrocephalus,46.9315,-60.353167
7,2020,SCS,97.84,2,Tautogolabrus adspersus,43.3895,-62.803
6,2016,SCS,106.98,6,Tautogolabrus adspersus,43.273,-62.909167
6,2016,SCS,105.16,2.068965517,Tautogolabrus adspersus,43.123667,-62.757333
7,2020,SCS,97.84,4,Tautogolabrus adspersus,43.237167,-62.658667
7,2020,SCS,106.07,4,Tautogolabrus adspersus,43.215,-62.880167
7,2020,SCS,118.87,4,Tautogolabrus adspersus,43.156667,-62.946
7,2019,SCS,71.32,10,Tautogolabrus adspersus,42.6025,-66.0665
7,2016,SCS,86.87,6,Tautogolabrus adspersus,41.914667,-66.144833
7,2019,SCS,81.38,4,Tautogolabrus adspersus,41.900833,-66.320167
7,2019,SCS,80.47,10,Tautogolabrus adspersus,42.012333,-66.441833
7,2017,SCS,62.18,2.307692308,Tautogolabrus adspersus,44.165833,-66.356833
7,2016,SCS,80.47,28,Tautogolabrus adspersus,41.952,-66.382333
7,2016,SCS,82.3,12,Tautogolabrus adspersus,42.017,-66.427333
7,2020,SCS,86.87,2,Tautogolabrus adspersus,42.827667,-65.9105
7,2020,SCS,70.41,2,Tautogolabrus adspersus,42.730333,-66.064833
7,2016,SCS,69.49,6,Tautogolabrus adspersus,45.0795,-65.603167
7,2019,SCS,71.32,2,Tautogolabrus adspersus,45.050833,-65.530333
7,2018,SCS,78.64,2,Tautogolabrus adspersus,45.060333,-65.573833
7,2020,SCS,55.78,8,Tautogolabrus adspersus,43.818167,-66.332167
7,2018,SCS,74.98,2,Tautogolabrus adspersus,44.449833,-66.193667
7,2017,SCS,65.84,4,Tautogolabrus adspersus,42.114,-66.9865
7,2020,SCS,76.81,2.857142857,Tautogolabrus adspersus,44.665,-65.935
7,2017,SCS,80.47,6,Tautogolabrus adspersus,42.022833,-66.546833
7,2017,SCS,65.84,3,Tautogolabrus adspersus,41.914333,-66.696
7,2017,SCS,78.64,2,Tautogolabrus adspersus,41.886167,-66.5225
7,2017,SCS,76.81,9,Tautogolabrus adspersus,41.824167,-66.458167
7,2020,SCS,51.21,2,Tautogolabrus adspersus,45.1615,-65.210833
7,2017,SCS,129.84,2,Tautogolabrus adspersus,41.321167,-66.2435
7,2016,SCS,62.18,2.222222222,Tautogolabrus adspersus,42.731167,-66.097333
